pid,task_id,date,task_type,tpe_change,description,submitted_by
5960,75426,2026-02-14 11:28:10,prediction,3,S59 W3 Predictions,lemonoppy
5960,75754,2026-02-14 11:28:39,prediction,2,S59 W4 Predictions,lemonoppy
5960,76360,2026-02-16 14:11:23,activity check,2,Weekly Activity Check: +2,bigbluex02
5960,76361,2026-02-16 14:11:31,training,5,Weekly Training: +5,bigbluex02
5960,76477,2026-02-16 14:42:43,point task,3,S59 PT#1,ZootTX
5960,76760,2026-02-16 21:36:04,prediction,2,S59 W5 Predictions,lemonoppy
5960,77252,2026-02-19 12:37:22,prediction,2,S59 W6 Predictions,lemonoppy
5960,77610,2026-02-20 21:07:59,prediction,3,S59 W7 Predictions,lemonoppy
5960,78081,2026-02-23 09:29:58,activity check,2,Weekly Activity Check: +2,bigbluex02
5960,78082,2026-02-23 09:30:06,training,5,Weekly Training: +5,bigbluex02
5960,78277,2026-02-23 13:56:05,point task,3,S59 PT#2,ZootTX
5960,78592,2026-02-24 09:22:43,prediction,2,S59 W8 Predictions,lemonoppy
5960,79070,2026-02-27 10:28:08,prediction,3,S59 W9 Predictions,AustinP0027
5960,79396,2026-02-28 09:34:11,prediction,2,S59 W10 Predictions,AustinP0027
5960,79956,2026-03-02 08:55:38,point task,3,S59 PT#3,ZootTX
5960,80221,2026-03-02 17:24:21,activity check,2,Weekly Activity Check: +2,bigbluex02
5960,80222,2026-03-02 17:24:27,training,5,Weekly Training: +5,bigbluex02
5960,80414,2026-03-03 12:22:09,prediction,3,S59 W11 Predictions,lemonoppy
5960,80852,2026-03-05 17:23:51,prediction,4,S59 W12 Predictions,lemonoppy
5960,81261,2026-03-07 10:15:27,prediction,3,S59 W13 Predictions,ZootTX
5960,81936,2026-03-09 09:52:32,point task,3,S59 PT#4,ZootTX
5960,82320,2026-03-10 09:18:21,prediction,2,S59 W14 Predictions,lemonoppy
5960,82720,2026-03-12 08:25:16,prediction,2,S59 W15 Predictions,AustinP0027
5960,83111,2026-03-14 08:58:31,prediction,3,S59 W16 Predictions,ZootTX
5960,83445,2026-03-14 10:12:03,prediction,9,S59 Regular Season Results Prediction,ZootTX
5960,83744,2026-03-15 14:10:47,training,5,Weekly Training: +5,bigbluex02
5960,83745,2026-03-15 14:10:50,activity check,2,Weekly Activity Check: +2,bigbluex02
5960,83746,2026-03-15 14:12:28,seasonal equipment,1,Seasonal Equipment: +1,bigbluex02
5960,84127,2026-03-16 09:29:34,point task,3,S59 PT#5,ZootTX
5960,84473,2026-03-16 22:59:08,point task,1,S59 Host City,lemonoppy
5960,84910,2026-03-20 21:03:50,prediction,4,S59 Playoff Results Prediction,AustinP0027
5960,85484,2026-03-21 14:06:29,activity check,2,Weekly Activity Check: +2,bigbluex02
5960,85485,2026-03-21 14:06:34,training,5,Weekly Training: +5,bigbluex02
5960,85486,2026-03-21 14:06:38,training camp,20,Team Training Camp: +20,bigbluex02
5960,85873,2026-03-23 07:17:13,activity check,2,Weekly Activity Check: +2,bigbluex02
5960,85874,2026-03-23 07:17:22,training,5,Weekly Training: +5,bigbluex02
5960,87661,2026-04-01 21:10:37,activity check,2,Weekly Activity Check: +2,bigbluex02
5960,87662,2026-04-01 21:10:42,training,5,Weekly Training: +5,bigbluex02
5960,88301,2026-04-06 12:41:34,point task,8,S60 OT,lemonoppy
5960,88763,2026-04-07 08:51:02,prediction,3,S60 W1 Predictions,AustinP0027
5960,89250,2026-04-09 09:18:11,prediction,3,S60 W2 Predictions,AustinP0027
5960,89618,2026-04-11 10:12:47,prediction,3,S60 W3 Predictions,ZootTX
5960,89939,2026-04-11 10:13:33,prediction,3,S60 W4 Predictions,ZootTX
5960,90240,2026-04-12 12:30:10,activity check,2,Weekly Activity Check: +2,bigbluex02
5960,90241,2026-04-12 12:30:17,training,5,Weekly Training: +5,bigbluex02
5960,90656,2026-04-13 10:25:33,point task,3,S60 PT#1,ZootTX
5960,90774,2026-04-13 12:00:39,activity check,2,Weekly Activity Check: +2,bigbluex02
5960,90776,2026-04-13 12:00:43,training,5,Weekly Training: +5,bigbluex02
5960,91094,2026-04-14 09:37:03,prediction,3,S60 W5 Predictions,lemonoppy
5960,91510,2026-04-16 09:09:12,prediction,3,S60 W6 Predictions,AustinP0027
5960,91917,2026-04-19 19:23:04,prediction,2,S60 W7 Predictions,lemonoppy
5960,92380,2026-04-20 09:22:20,training,5,Weekly Training: +5,bigbluex02
5960,92385,2026-04-20 09:25:34,activity check,2,Weekly Activity Check: +2,bigbluex02
5960,92967,2026-04-21 11:14:12,prediction,3,S60 W8 Predictions,AustinP0027
5960,93372,2026-04-23 08:43:50,prediction,3,S60 W9 Predictions,AustinP0027
5960,94028,2026-04-27 10:23:36,point task,3,S60 PT#3,ZootTX
5960,94173,2026-04-27 12:07:26,activity check,2,Weekly Activity Check: +2,bigbluex02
5960,94174,2026-04-27 12:07:34,training,5,Weekly Training: +5,bigbluex02
5960,94402,2026-04-27 20:21:15,prediction,3,S60 W10 Predictions,AustinP0027
5960,94773,2026-04-28 09:11:47,prediction,3,S60 W11 Predictions,AustinP0027
5960,95183,2026-04-30 09:47:27,prediction,3,S60 W12 Predictions,AustinP0027
5960,95628,2026-05-03 14:51:34,prediction,3,S60 W13 Predictions,AustinP0027
5960,96327,2026-05-04 10:36:46,point task,1,S59 Community Ballot,lemonoppy
5960,96707,2026-05-04 16:26:14,activity check,2,Weekly Activity Check: +2,bigbluex02
5960,96708,2026-05-04 16:26:19,training,5,Weekly Training: +5,bigbluex02
5960,96886,2026-05-05 09:06:10,prediction,3,S60 W14 Predictions,AustinP0027
5960,97339,2026-05-07 10:48:13,prediction,2,S60 W15 Predictions,AustinP0027
5960,97714,2026-05-09 08:52:31,prediction,2,S60 W16 Predictions,AustinP0027
5960,98073,2026-05-09 21:03:53,prediction,12,S60 Regular Season Results Prediction,AustinP0027
5960,98769,2026-05-11 19:12:45,activity check,2,Weekly Activity Check: +2,bigbluex02
5960,98873,2026-05-11 19:30:24,point task,3,S60 PT#5,ZootTX
5960,99262,2026-05-12 16:36:14,point task,1,S60 Host City Voting,lemonoppy
5960,99563,2026-05-15 00:17:39,training,5,Weekly Training: +5,bigbluex02
5960,100516,2026-05-17 23:24:43,training camp,15,Team Training Camp: +15,bigbluex02
5960,101399,2026-05-22 22:20:51,prediction,8,S61 First Rounders Prediction,AustinP0027
5960,101947,2026-05-23 08:37:50,prediction,8,S60 First Rounders,AustinP0027
5960,102426,2026-05-24 20:51:36,activity check,2,Weekly Activity Check: +2,bigbluex02
5960,102427,2026-05-24 20:51:45,training,5,Weekly Training: +5,bigbluex02
5960,103121,2026-05-30 00:10:23,activity check,2,Weekly Activity Check: +2,bigbluex02
5960,103122,2026-05-30 00:10:31,training,5,Weekly Training: +5,bigbluex02
5960,103809,2026-06-02 11:07:08,prediction,2,S61 W1 Predictions,AustinP0027
5960,104189,2026-06-03 10:47:35,point task,10,S61 OT,lemonoppy
5960,104467,2026-06-04 08:48:13,prediction,3,S61 W2 Predictions,AustinP0027
5960,104744,2026-06-04 15:42:19,activity check,2,Weekly Activity Check: +2,bigbluex02
5960,104745,2026-06-04 15:42:30,training,5,Weekly Training: +5,bigbluex02
5960,104876,2026-06-06 09:39:59,prediction,3,S61 W3 Predictions,AustinP0027
5960,105205,2026-06-06 09:40:57,prediction,2,S61 W4 Predictions,AustinP0027
5960,105889,2026-06-08 11:33:44,point task,3,S61 PT#1,ZootTX
5960,106012,2026-06-08 12:53:34,activity check,2,Weekly Activity Check: +2,bigbluex02
5960,106013,2026-06-08 12:53:39,training,5,Weekly Training: +5,bigbluex02
5960,106285,2026-06-09 09:51:33,prediction,3,S61 W5 Predictions,lemonoppy
5960,106700,2026-06-11 12:08:22,prediction,3,S61 W6 Predictions,lemonoppy
5960,107038,2026-06-12 21:21:40,prediction,3,S61 W7 Predictions,lemonoppy
5960,107552,2026-06-15 10:28:56,activity check,2,Weekly Activity Check: +2,bigbluex02
5960,107553,2026-06-15 10:29:07,training,5,Weekly Training: +5,bigbluex02
5960,107877,2026-06-16 08:39:05,prediction,4,S61 W8 Predictions,AustinP0027
5960,108304,2026-06-17 09:14:09,point task,3,S61 PT#2,ZootTX
5960,108482,2026-06-17 21:19:16,prediction,4,S61 W9 Predictions,lemonoppy
5960,108857,2026-06-20 13:04:48,prediction,2,S61 W10 Predictions,AustinP0027
5960,109446,2026-06-22 10:13:32,point task,1,S60 Community Ballot,lemonoppy
5960,109738,2026-06-22 11:19:47,point task,3,S61 PT#3,ZootTX
5960,109878,2026-06-22 14:03:48,activity check,2,Weekly Activity Check: +2,bigbluex02
5960,109879,2026-06-22 14:03:54,training,5,Weekly Training: +5,bigbluex02
5960,110068,2026-06-22 21:57:39,prediction,3,S61 W11 Predictions,lemonoppy
5960,110494,2026-06-25 08:04:27,prediction,3,S61 W12 Predictions,AustinP0027
5960,110849,2026-06-26 21:20:52,prediction,4,S61 W13 Predictions,lemonoppy
5960,111436,2026-06-29 09:23:11,point task,3,S61 PT#4,ZootTX
5960,111673,2026-06-29 15:55:51,activity check,2,Weekly Activity Check: +2,bigbluex02
5960,111674,2026-06-29 15:56:03,training,3,Weekly Training: +3,bigbluex02
5960,112121,2026-06-29 23:04:39,prediction,3,S61 W14 Predictions,lemonoppy
5960,112525,2026-07-01 22:32:12,prediction,3,S61 W15 Predictions,AustinP0027
5960,112872,2026-07-03 21:27:36,prediction,3,S61 W16 Predictions,lemonoppy
5960,113176,2026-07-03 21:28:34,prediction,10,S61 Regular Season Results Prediction,lemonoppy
5960,113647,2026-07-04 11:26:50,point task,5,S61 Fantasy,lemonoppy
5960,114134,2026-07-06 13:35:17,point task,3,S61 PT#5,ZootTX
5960,114411,2026-07-07 22:20:28,activity check,2,Weekly Activity Check: +2,bigbluex02
5960,114412,2026-07-07 22:20:35,training,3,Weekly Training: +3,bigbluex02
5960,114639,2026-07-10 21:59:26,prediction,3,S61 Playoff Results Prediction,lemonoppy
5960,115442,2026-07-12 22:11:36,training camp,10,Team Training Camp: +10,bigbluex02
5960,116317,2026-07-18 08:20:26,prediction,9,S62 First Rounders Prediction,AustinP0027
5960,116623,2026-07-19 23:08:07,activity check,2,Weekly Activity Check: +2,bigbluex02
5960,116624,2026-07-19 23:08:41,training,3,Weekly Training: +3,bigbluex02
5960,117638,2026-07-26 23:59:16,activity check,2,Weekly Activity Check: +2,bigbluex02
5960,117639,2026-07-26 23:59:25,training,3,Weekly Training: +3,bigbluex02
5960,117919,2026-07-27 11:29:37,activity check,2,Weekly Activity Check: +2,bigbluex02
5960,118050,2026-07-27 15:25:02,point task,10,S62 OT,lemonoppy
5960,118369,2026-07-27 22:09:28,prediction,4,S62 W1 Predictions,lemonoppy
5960,118837,2026-07-30 09:09:24,prediction,3,S62 W2 Predictions,AustinP0027
5960,119182,2026-08-01 09:52:35,prediction,2,S62 W3 Predictions,AustinP0027
5960,119489,2026-08-01 09:53:18,prediction,3,S62 W4 Predictions,AustinP0027
5960,119787,2026-08-02 23:21:18,training,3,Weekly Training: +3,bigbluex02
5960,120146,2026-08-03 17:45:47,activity check,2,Weekly Activity Check: +2,bigbluex02
5960,120147,2026-08-03 17:45:53,training,3,Weekly Training: +3,bigbluex02
5960,120302,2026-08-04 09:39:12,prediction,3,S62 W5 Predictions,AustinP0027
5960,120733,2026-08-05 16:27:54,point task,3,S62 PT#1,SoySavant
5960,121265,2026-08-08 22:47:04,prediction,3,S62 W7 Predictions,AustinP0027
5960,121898,2026-08-10 12:55:02,point task,3,S62 PT#2,ZootTX
5960,122052,2026-08-10 16:31:02,activity check,2,Weekly Activity Check: +2,bigbluex02
5960,122241,2026-08-11 09:55:47,prediction,2,S62 W8 Predictions,AustinP0027
5960,122889,2026-08-14 09:48:22,training,3,Weekly Training: +3,bigbluex02
5960,122974,2026-08-14 22:24:29,prediction,4,S62 W10 Predictions,lemonoppy
5960,123456,2026-08-17 10:14:28,activity check,2,Weekly Activity Check: +2,bigbluex02
5960,123457,2026-08-17 10:14:33,training,3,Weekly Training: +3,bigbluex02
5960,123717,2026-08-17 21:24:56,prediction,3,S62 W11 Predictions,lemonoppy
5960,124109,2026-08-18 19:12:14,point task,3,S62 PT#3,SoySavant
5960,125429,2026-08-24 09:14:05,activity check,2,Weekly Activity Check: +2,bigbluex02
5960,125430,2026-08-24 09:14:18,training,3,Weekly Training: +3,bigbluex02
5960,125710,2026-08-24 16:22:07,point task,3,S62 PT#4,ZootTX
5960,125923,2026-08-24 21:43:17,prediction,3,S62 W14 Predictions,lemonoppy
5960,126325,2026-08-26 21:48:19,prediction,2,S62 W15 Predictions,AustinP0027
5960,126981,2026-08-28 22:45:20,prediction,11,S62 Regular Season Results Prediction,Frantik
5960,127650,2026-08-31 06:22:33,point task,1,S62 Host City Voting,Summerstood
5960,128266,2026-09-01 22:55:18,point task,3,S62 PT#5,SoySavant
5960,128523,2026-09-04 07:17:26,activity check,2,Weekly Activity Check: +2,bigbluex02
5960,128524,2026-09-04 07:17:31,training,3,Weekly Training: +3,bigbluex02
5960,129561,2026-09-06 22:45:48,training camp,10,Team Training Camp: +10,bigbluex02
5960,130821,2026-09-12 12:10:14,prediction,9,S63 First Rounders Prediction,AustinP0027
5960,131176,2026-09-13 22:33:34,activity check,2,Weekly Activity Check: +2,bigbluex02
5960,131177,2026-09-13 22:33:41,training,3,Weekly Training: +3,bigbluex02
5960,131979,2026-09-19 11:13:37,other,3,CHARITY FREE TPE SPECTACULAR,Frantik
5960,132078,2026-09-20 21:39:24,activity check,2,Weekly Activity Check: +2,bigbluex02
5960,132079,2026-09-20 21:39:32,training,3,Weekly Training: +3,bigbluex02
5961,72273,2026-01-29 22:07:06,Create,50,Starting TPE,Blckbbyjesus
5961,72275,2026-01-29 23:24:01,activity check,2,Weekly Activity Check: +2,Blckbbyjesus
5961,72276,2026-01-29 23:24:20,training,5,Weekly Training: +5,Blckbbyjesus
5961,72277,2026-01-29 23:24:24,training camp,20,Team Training Camp: +20,Blckbbyjesus
5961,73295,2026-02-02 14:07:51,activity check,2,Weekly Activity Check: +2,Blckbbyjesus
5961,73296,2026-02-02 14:08:11,training,5,Weekly Training: +5,Blckbbyjesus
5961,73954,2026-02-09 09:12:15,point task,10,Rookie Task Part 1,AustinP0027
5961,74096,2026-02-09 12:51:44,activity check,2,Weekly Activity Check: +2,Blckbbyjesus
5961,74097,2026-02-09 12:51:49,training,5,Weekly Training: +5,Blckbbyjesus
5961,74098,2026-02-09 12:52:21,seasonal equipment,20,Seasonal Equipment: +20,Blckbbyjesus
5961,74602,2026-02-10 00:08:38,prediction,3,S59 W1 Predictions,lemonoppy
5961,74932,2026-02-11 09:25:29,point task,10,S59 OT,lemonoppy
5961,75253,2026-02-11 21:26:27,prediction,2,S59 W2 Predictions,lemonoppy
5961,75339,2026-02-13 23:17:24,point task,4,Rookie Tasks Part 2,Dash
5961,75657,2026-02-14 11:28:11,prediction,3,S59 W3 Predictions,lemonoppy
5961,75981,2026-02-14 11:28:40,prediction,2,S59 W4 Predictions,lemonoppy
5961,76624,2026-02-16 18:15:46,activity check,2,Weekly Activity Check: +2,Blckbbyjesus
5961,76625,2026-02-16 18:15:53,training,5,Weekly Training: +5,Blckbbyjesus
5961,76964,2026-02-16 21:36:06,prediction,2,S59 W5 Predictions,lemonoppy
5961,77470,2026-02-19 12:37:22,prediction,2,S59 W6 Predictions,lemonoppy
5961,77834,2026-02-20 21:07:59,prediction,3,S59 W7 Predictions,lemonoppy
5961,78202,2026-02-23 13:56:05,point task,3,S59 PT#2,ZootTX
5961,78452,2026-02-23 19:22:35,activity check,2,Weekly Activity Check: +2,Blckbbyjesus
5961,78453,2026-02-23 19:22:40,training,5,Weekly Training: +5,Blckbbyjesus
5961,78797,2026-02-24 09:22:44,prediction,3,S59 W8 Predictions,lemonoppy
5961,79286,2026-02-27 10:28:09,prediction,2,S59 W9 Predictions,AustinP0027
5961,79619,2026-02-28 09:34:12,prediction,2,S59 W10 Predictions,AustinP0027
5961,79922,2026-03-02 08:55:38,point task,3,S59 PT#3,ZootTX
5961,80163,2026-03-02 13:30:45,activity check,2,Weekly Activity Check: +2,Blckbbyjesus
5961,80164,2026-03-02 13:31:11,training,5,Weekly Training: +5,Blckbbyjesus
5961,80629,2026-03-03 12:22:10,prediction,3,S59 W11 Predictions,lemonoppy
5961,81085,2026-03-05 17:23:52,prediction,3,S59 W12 Predictions,lemonoppy
5961,81500,2026-03-07 10:15:27,prediction,3,S59 W13 Predictions,ZootTX
5961,81860,2026-03-09 09:52:32,point task,3,S59 PT#4,ZootTX
5961,82231,2026-03-10 00:54:11,activity check,2,Weekly Activity Check: +2,Blckbbyjesus
5961,82232,2026-03-10 00:54:19,training,5,Weekly Training: +5,Blckbbyjesus
5961,82944,2026-03-12 08:25:17,prediction,2,S59 W15 Predictions,AustinP0027
5961,83342,2026-03-14 08:58:32,prediction,3,S59 W16 Predictions,ZootTX
5961,83679,2026-03-14 10:12:04,prediction,9,S59 Regular Season Results Prediction,ZootTX
5961,84086,2026-03-16 09:29:34,point task,3,S59 PT#5,ZootTX
5961,84476,2026-03-16 22:59:08,point task,1,S59 Host City,lemonoppy
5961,84730,2026-03-17 21:43:08,activity check,2,Weekly Activity Check: +2,Blckbbyjesus
5961,84731,2026-03-17 21:43:14,training,5,Weekly Training: +5,Blckbbyjesus
5961,85100,2026-03-20 21:03:51,prediction,4,S59 Playoff Results Prediction,AustinP0027
5961,85405,2026-03-21 12:06:26,training camp,20,Team Training Camp: +20,Blckbbyjesus
5961,86305,2026-03-24 09:53:04,activity check,2,Weekly Activity Check: +2,Blckbbyjesus
5961,86306,2026-03-24 09:53:08,training,5,Weekly Training: +5,Blckbbyjesus
5961,87638,2026-04-01 07:06:13,activity check,2,Weekly Activity Check: +2,Blckbbyjesus
5961,87639,2026-04-01 07:06:20,training,5,Weekly Training: +5,Blckbbyjesus
5961,88966,2026-04-07 08:51:03,prediction,2,S60 W1 Predictions,AustinP0027
5961,90221,2026-04-12 00:22:28,activity check,2,Weekly Activity Check: +2,Blckbbyjesus
5961,90222,2026-04-12 00:22:34,training,5,Weekly Training: +5,Blckbbyjesus
5961,91383,2026-04-14 21:07:37,activity check,2,Weekly Activity Check: +2,Blckbbyjesus
5961,91384,2026-04-14 21:07:50,training,5,Weekly Training: +5,Blckbbyjesus
5961,91722,2026-04-16 09:09:13,prediction,2,S60 W6 Predictions,AustinP0027
5961,92139,2026-04-19 19:23:05,prediction,3,S60 W7 Predictions,lemonoppy
5961,93162,2026-04-21 11:14:13,prediction,2,S60 W8 Predictions,AustinP0027
5961,93579,2026-04-23 08:43:50,prediction,2,S60 W9 Predictions,AustinP0027
5961,93681,2026-04-25 09:09:17,activity check,2,Weekly Activity Check: +2,Blckbbyjesus
5961,93682,2026-04-25 09:09:51,training,5,Weekly Training: +5,Blckbbyjesus
5961,94614,2026-04-27 20:21:16,prediction,2,S60 W10 Predictions,AustinP0027
5961,95081,2026-04-29 08:52:03,activity check,2,Weekly Activity Check: +2,Blckbbyjesus
5961,95082,2026-04-29 08:52:11,training,3,Weekly Training: +3,Blckbbyjesus
5961,95391,2026-04-30 09:47:27,prediction,2,S60 W12 Predictions,AustinP0027
5961,95845,2026-05-03 14:51:35,prediction,2,S60 W13 Predictions,AustinP0027
5961,96586,2026-05-04 16:19:21,point task,3,S60 PT#4,ZootTX
5961,97092,2026-05-05 09:06:11,prediction,1,S60 W14 Predictions,AustinP0027
5961,97553,2026-05-07 10:48:14,prediction,1,S60 W15 Predictions,AustinP0027
5961,97934,2026-05-09 08:52:31,prediction,2,S60 W16 Predictions,AustinP0027
5961,97988,2026-05-09 12:22:00,training,3,Weekly Training: +3,Blckbbyjesus
5961,98288,2026-05-09 21:03:54,prediction,12,S60 Regular Season Results Prediction,AustinP0027
5961,99398,2026-05-12 16:36:14,point task,1,S60 Host City Voting,lemonoppy
5961,99861,2026-05-15 21:43:42,prediction,4,S60 Playoff Results Prediction,AustinP0027
5961,100111,2026-05-16 12:48:41,activity check,2,Weekly Activity Check: +2,Blckbbyjesus
5961,100116,2026-05-16 12:49:39,training,3,Weekly Training: +3,Blckbbyjesus
5961,100120,2026-05-16 12:50:21,training camp,15,Team Training Camp: +15,Blckbbyjesus
5961,101141,2026-05-20 00:09:41,activity check,2,Weekly Activity Check: +2,Blckbbyjesus
5961,101142,2026-05-20 00:09:47,training,3,Weekly Training: +3,Blckbbyjesus
5961,101589,2026-05-22 22:21:15,prediction,6,S61 First Rounders Prediction,AustinP0027
5961,102078,2026-05-23 08:37:50,prediction,7,S60 First Rounders,AustinP0027
5961,103198,2026-05-31 17:09:27,activity check,2,Weekly Activity Check: +2,Blckbbyjesus
5961,103199,2026-05-31 17:09:35,training,3,Weekly Training: +3,Blckbbyjesus
5961,104016,2026-06-02 11:07:09,prediction,2,S61 W1 Predictions,AustinP0027
5961,104321,2026-06-03 10:47:35,point task,10,S61 OT,lemonoppy
5961,106472,2026-06-09 09:51:34,prediction,2,S61 W5 Predictions,lemonoppy
5961,106527,2026-06-09 11:45:03,activity check,2,Weekly Activity Check: +2,Blckbbyjesus
5961,106528,2026-06-09 11:45:13,training,3,Weekly Training: +3,Blckbbyjesus
5961,106897,2026-06-11 12:08:22,prediction,2,S61 W6 Predictions,lemonoppy
5961,107239,2026-06-12 21:21:40,prediction,2,S61 W7 Predictions,lemonoppy
5961,108063,2026-06-16 08:39:06,prediction,3,S61 W8 Predictions,AustinP0027
5961,108258,2026-06-17 09:14:09,point task,3,S61 PT#2,ZootTX
5961,108680,2026-06-17 21:19:16,prediction,3,S61 W9 Predictions,lemonoppy
5961,108746,2026-06-18 11:48:27,training,3,Weekly Training: +3,Blckbbyjesus
5961,109059,2026-06-20 13:04:49,prediction,3,S61 W10 Predictions,AustinP0027
